t,x,y,z
0.229014,847.994019,1081.820068,200.598999
0.23905,851.445007,1038.22998,169.809998
0.249049,852.45105,953.458008,156.404007
0.268021,856.088013,795.027039,124.544998
0.278047,858.801025,748.674988,89.942001
0.288063,858.371033,656.920044,82.906898
0.31802,860.914001,510.406006,51.5658
0.358054,863.890015,293.341003,142.339005
0.368073,865.10498,238.671005,162.033005
0.378106,864.359009,212.742996,163.928009
0.398025,865.268982,93.027298,206.998001
0.437038,866.057007,-86.968399,240.753998
0.457025,865.591003,-184.25,258.053009
,,,
0,727.934021,2920.340088,356.891998
0.009979,729.239014,2881.200195,351.882996
0.019989,734.570984,2824.680176,340.445984
0.030051,736.822021,2697.599854,351.992981
0.039988,743.872009,2598.689941,355.334991
0.04999,748.372009,2504.26001,355.922028
0.059967,750.627991,2435.169922,346.325012
0.079018,758.643982,2265.330078,334.856995
0.089076,761.112976,2222.469971,315.938995
0.099007,766.487,2126.399902,311.746002
0.108955,769.850037,2053.400146,295.582001
0.118975,768.737,1964.179932,289.384979
0.128968,774.057983,1895.910034,273.833008
0.138972,775.14502,1829.810059,256.350006
0.148975,780.80603,1720.319946,253.186996
0.158971,779.844971,1660.339966,231.679001
0.169044,780.727966,1601.420044,210.725998
0.178987,781.915039,1558.540039,181.040009
0.188987,784.457031,1435.099976,186.203003
0.199048,785.992004,1359.050049,162.322006
0.208982,788.510986,1260.800049,150.214996
0.237931,790.950012,1053.660034,86.014397
0.247983,790.958984,1000.349976,55.920502
0.258035,788.944031,937.471985,32.903198
0.267978,790.265991,887.789001,49.247002
0.277975,788.550964,847.867004,65.1978
0.287982,789.046997,780.506042,93.465004
0.29806,790.164001,697.161011,129.039001
0.308095,791.169006,653.937012,139.535995
0.318064,791.481995,593.931946,163.133987
0.327981,791.388977,528.710999,185.761002
0.338054,789.101013,514.877014,178.238998
0.348053,789.059998,453.196991,194.762009
0.358088,789.46698,408.686005,203.742996
0.387004,787.127014,235.067993,242.232986
0.397003,786.627991,176.946991,256.265991
0.407011,786.408997,127.633003,261.841003
0.416996,786.364014,86.001404,258.024994
0.426986,783.651978,39.488503,261.774017
0.437,781.798035,-11.4899,263.992981
0.446996,780.911011,-66.361,269.076996
0.456993,780.05304,-119.368004,274.011993
,,,
0,696.562012,2998.680176,328.95401
0.018914,689.143005,2824.060059,340.519012
0.048941,683.424988,2585.419922,338.845001
0.058948,682.343018,2510.610107,337.425995
0.06891,680.973999,2378.050049,350.793976
0.078999,675.449036,2310.610107,344.161987
0.088938,674.203003,2265.419922,327.779999
0.098939,668.708984,2146.02002,335.912994
0.108933,667.535034,2086.119873,324.714996
0.129011,658.757996,1956.25,298.144012
0.148945,650.327026,1801.830078,279.709015
0.15895,647.135986,1752.449951,260.199005
0.18791,633.955994,1512.519897,225.347
0.197953,627.147034,1442.27002,210.095001
0.207961,624.281982,1361.5,199.634003
0.217908,617.397034,1309.51001,174.024002
0.227915,612.865967,1222.369995,162.410004
0.237938,608.06604,1162.080078,140.035004
0.247962,599.765991,1102.920044,116.320999
0.257952,594.973022,1046.200073,90.628899
0.267928,586.700989,990.952026,61.415199
0.277959,582.274963,916.006042,41.985001
0.288014,580.120056,841.651978,33.438198
0.297928,572.447021,811.291992,41.719898
0.307947,566.227966,742.177002,71.726204
0.336937,554.403015,560.559998,145.059006
0.346949,545.786987,534.814026,146.619003
0.366952,536.145996,420.406006,183.505005
0.376953,531.767029,374.369995,193.697006
0.38694,522.467041,343.712982,193.520996
0.396991,518.522949,269.847992,219.681
0.406943,512.942017,227.682999,224.25
0.416947,506.096008,186.205994,227.31601
0.426948,504.093994,113.376999,249.862991
0.436951,494.311981,79.9757,245.30899
0.457014,484.244995,-19.732401,257.837006
0.465943,477.210999,-67.213402,257.705017
0.475974,468.893005,-108.599998,256.502991
,,,
0,722.177002,2931.920166,337.006989
0.010046,723.031006,2819.199951,351.826996
0.020008,726.426025,2758.47998,350.472015
0.029996,731.333008,2657.310059,353.88501
0.040054,728.353027,2644.439941,337.197998
0.050001,732.519958,2504.169922,355.895996
0.060052,734.559998,2393.25,361.248993
0.088993,740.342041,2105.870117,366.65799
0.098989,741.958984,2012.530029,366.553009
0.108992,741.72699,1939.409912,359.768005
0.119,743.046997,1853.630005,352.984009
0.128994,746.026978,1756.899902,350.266022
0.139068,745.647034,1693.570068,336.970001
0.148987,749.917969,1589.97998,334.458008
0.159034,747.234009,1518.959961,319.335999
0.168988,751.187988,1423.220093,315.149994
0.178989,753.370972,1345.929932,298.535004
0.189006,753.910034,1271.100098,284.301025
0.198986,752.385986,1198.860107,266.606995
0.20899,754.055054,1117.52002,253.511993
0.218985,754.263,1052.670044,228.10701
0.247988,752.395996,846.315002,164.490997
0.258,755.362976,732.088989,163.928009
0.27799,752.38501,589.898987,118.861
0.28803,751.442017,514.161987,100.151001
0.297996,750.351013,441.815002,74.598701
0.308009,749.921997,394.044006,38.018902
0.318026,750.522949,316.358002,37.6824
0.328005,748.414978,259.528992,61.6637
0.338075,747.267029,191.040985,93.999001
0.348067,746.713013,145.583008,107.392998
0.376983,744.596008,-34.903198,176.035995
0.387009,741.77301,-68.058701,177.807999
0.396995,739.752991,-111.450996,184.365997
,,,
0,754.873962,2803.139893,383.841003
0.01001,762.221008,2717.930176,395.742004
0.020026,768.828979,2612.76001,410.690002
0.030017,775.838989,2534.98999,416.067017
0.040086,779.95697,2439.699951,423.483002
0.050103,786.85498,2389.130127,416.375
0.060038,793.142944,2320.159912,413.976013
0.070099,798.205017,2215.339844,422.928009
0.080024,803.507996,2134.069824,422.380005
0.090112,810.252014,2038.449951,426.062988
0.100102,815.675964,1980.76001,416.584991
0.110107,819.872986,1892.459961,415.574005
0.13903,832.737976,1723.189941,376.843018
0.149064,838.759033,1616.859985,378.112
0.159109,841.71698,1529.97998,374.929016
0.169047,846.131042,1446.25,368.026001
0.179038,849.416016,1379.209961,357.033997
0.189109,852.507019,1315.150024,340.222015
0.199028,856.184998,1265.349976,317.759979
0.209125,858.376953,1192.01001,305.979004
0.219044,863.278992,1110.599976,294.472992
0.229051,866.015015,1055.209961,271.187988
0.23904,869.58197,960.371948,267.152008
0.249033,872.165955,909.262024,240.878006
0.278041,879.553955,717.526001,174.813004
0.288045,879.891968,664.295044,146.330002
0.308037,883.945984,510.079041,113.868996
0.318052,886.076965,486.151001,65.838699
0.328078,887.650024,399.338989,55.735302
0.338094,888.575012,345.438995,23.3144
0.348051,888.890991,281.255981,51.204399
0.358045,890.921997,239.914993,68.655296
0.36811,890.061951,199.254013,87.545998
0.378045,893.109009,128.016998,121.706001
0.388044,893.054993,97.941895,126.873001
0.398043,893.156982,43.400101,155.472992
0.408051,892.688965,-14.5413,178.313004
0.418042,892.815979,-52.919701,188.945999
0.427053,892.368042,-106.861,210.270996
,,,
0,715.551025,2896.509766,360.778992
0.009982,725.480957,2817.949951,354.64502
0.019983,733.161987,2737.070068,352.890991
0.030002,740.505005,2660.860107,345.68399
0.039982,750.643005,2502.039795,361.26001
0.04999,760.638,2373.959961,366.018005
0.05901,767.073975,2309.179932,353.967987
0.068997,775.79895,2172.879883,360.835999
0.079,781.63501,2114.890137,342.018005
0.088959,787.388,2059.550049,320.901978
0.099005,795.140015,1937.360107,323.467987
0.109019,799.704041,1920.449951,288.778015
0.119007,806.252991,1790.349976,291.990997
0.129031,811.721008,1698.609985,281.203979
0.139012,814.833984,1654.609985,252.667999
0.149026,820.671997,1540.320068,249.611008
0.159002,826.82196,1445.309937,240.033005
0.169008,830.216003,1381.119995,215.418991
0.179002,832.955994,1307.459961,191.292999
0.189016,841.010986,1235.929932,167.834
0.199013,843.29303,1131.160034,160.517014
0.237996,855.373962,821.837036,69.9487
0.258006,861.609985,688.947998,36.622299
0.268013,864.210999,636.315002,54.606201
0.278027,865.647034,568.780029,79.967094
0.288007,867.023987,503.990997,104.293999
0.298022,869.268005,434.855988,125.871002
0.308033,871.114014,383.38501,139.25
0.318088,873.401978,304.67099,168.263
0.328033,873.449036,271.404999,168.417999
0.338019,873.755005,191.871002,197.264999
0.348017,875.57605,135.572006,206.999008
0.357015,875.781006,93.2369,211.675003
0.386991,877.713989,-81.093498,239.132996
0.39702,877.658997,-133.212006,242.705002
,,,
0,696.966003,2764.560059,381.188995
0.029919,684.143005,2530.879883,378.414001
0.069941,668.882996,2197.109863,375.015991
0.079962,665.541992,2118.360107,367.906006
0.14896,634.858032,1493.589966,337.31601
0.158984,625.985046,1464.459961,306.188995
0.168951,621.644958,1370.049927,300.598999
0.178952,613.394043,1305.070068,280.779999
0.188949,607.608948,1216.920044,273.94101
0.198964,599.109009,1179.939941,242.615997
0.208984,593.334045,1097.409912,230.554993
0.218981,586.304993,1006.389954,223.317001
0.22895,580.367004,942.208984,199.705002
0.238964,576.237,869.617981,178.994995
0.25896,561.992004,730.355957,137.718002
0.269025,554.897034,664.444031,113.050995
0.287985,540.826965,537.581055,62.073303
0.297924,533.005005,460.137024,42.322502
0.33797,511.746002,257.710999,112.003998
0.36796,492.163971,103.661003,168.164001
0.37804,485.742981,50.726601,185.872009
0.387956,481.947998,0.519036,200.868988
0.407964,469.606018,-107.578003,234.974991
,,,
0,756.830994,2749.300049,408.372986
0.010008,765.717957,2648.23999,418.598999
0.020102,774.877014,2570.98999,420.01001
0.030003,783.213989,2476.939941,422.076996
0.040081,789.708008,2406.439941,417.066986
0.050077,793.218994,2318.170166,419.059998
0.060088,801.93103,2197.089844,427.328003
0.068989,807.619995,2135.799805,417.515991
0.08901,821.682007,1985.75,402.296997
0.108962,830.875977,1846.529907,380.868988
0.119016,839.088989,1782.130005,362.550995
0.128997,844.398987,1656.200073,371.143005
0.138994,852.509949,1599.640015,350.519012
0.149022,854.958984,1513.329956,345.830994
0.159011,860.205017,1486.680054,309.779999
0.16901,868.682983,1355.22998,315.811005
0.179079,871.872009,1330.090088,280.862976
0.189094,874.665039,1268.119995,260.766998
0.199016,882.460999,1149.97998,261.71698
0.209008,883.26001,1092.919922,238.703995
0.228013,894.560974,955.47998,195.350006
0.258021,905.358032,732.078003,134.577011
0.268032,909.372986,669.857971,106.514
0.278031,911.503967,625.598999,69.496498
0.308078,920.049011,450.08902,56.338703
0.318033,923.127991,388.263,91.425499
0.338015,925.436951,293.798004,137.977997
0.35802,927.847046,193.367004,181.169998
0.378036,931.420044,124.466003,199.276993
0.397023,933.310974,11.6738,242.850998
0.407021,935.187012,-38.5466,258.877991
0.417014,935.983032,-75.726097,266.743011
0.427004,934.765991,-117.689995,274.638
,,,
0,860.041016,2926.060059,206.034012
0.009993,860.744019,2869.859863,235.557007
0.020002,865.716003,2865.76001,244.367996
0.029984,871.640015,2764.800049,284.245026
0.038972,877.320007,2670.27002,317.007019
0.04901,880.092957,2620.77002,341.143982
0.058999,885.173035,2576.469971,354.127991
0.068995,890.211975,2488.679932,384.438995
0.079006,892.843018,2446.540039,399.039001
0.089008,896.528015,2383.850098,420.69101
0.099012,897.307007,2266.050049,457.080017
0.109003,902.004028,2191.060059,478.822998
0.119002,903.115967,2172.820068,483.02298
0.129023,905.834961,2067.27002,511.519012
0.139015,910.216003,2000.170044,526.846985
0.149,912.365967,1968.160034,532.037048
0.159009,917.565979,1922.090088,536.294983
0.169054,917.764038,1860.910034,546.202026
0.179035,921.804016,1801.139893,555.937988
0.198026,930.490967,1673.189941,573.752014
0.208074,932.445007,1592.530029,584.878052
0.218049,935.115967,1527.080078,594.621033
0.228026,936.804016,1452.25,601.140991
0.238037,940.405029,1405.969971,599.205017
0.248019,944.679993,1347.210083,604.376038
0.258028,947.187012,1291.630005,603.534973
0.268017,951.281006,1238.180054,598.954956
0.27802,953.83197,1208.670044,588.570984
0.28803,955.234009,1146.150024,588.947021
0.298019,957.815002,1043.490112,600.68103
0.308019,963.352051,997.593994,590.875
0.318022,966.442017,962.661987,576.742004
0.328023,967.783997,909.151001,568.340027
0.347019,974.524963,788.384033,554.368042
0.357013,976.016968,713.445007,553.083008
0.367015,981.149048,676.006042,534.359985
0.377018,980.744019,630.289978,522.032959
0.38702,983.208984,570.841003,508.686005
0.39708,987.237976,528.235046,490.435974
0.407021,987.703003,456.295013,485.040009
0.417025,991.765015,416.817993,462.570007
0.427019,994.876953,370.893005,440.178009
0.437074,997.142944,319.243988,420.891998
0.447004,1002.589966,262.315979,403.331024
0.457097,1002.679932,207.365997,385.975006
0.467008,1006.639954,172.567001,354.723999
0.477029,1006.780029,101.685005,346.828003
0.496012,1011.870056,7.33135,296.068024
0.506027,1014.570007,-41.3694,270.737
0.516035,1017.73999,-94.226501,247.227005
0.526013,1021.010071,-145.48201,222.507004
,,,
0,769.229004,2952.879883,337.675995
0.009989,762.330994,2859.649902,355.037018
0.020073,760.63501,2798.76001,351.490997
0.03001,755.850952,2691.530029,365.847992
0.03999,753.841003,2610.590088,372.135986
0.05002,746.380981,2469.439941,395.214996
0.06002,740.526001,2417.069824,390.904999
0.070009,732.958008,2384.629883,382.162994
0.079993,730.721008,2275.969971,394.412994
0.090017,724.404968,2172.379883,403.786987
0.100037,718.794983,2127.899902,392.371002
0.108986,712.970032,2068.559814,380.678009
0.119031,707.106018,1974.550049,385.23999
0.128995,697.664001,1934.559937,369.704987
0.139033,695.929016,1830.630005,376.274994
0.149005,686.276001,1733.440063,373.591003
0.159,681.28302,1712.569946,352.329987
0.169041,675.889038,1619.97998,350.149017
0.179022,670.695007,1545.359985,341.694
0.189016,661.947998,1500.059937,323.147003
0.199014,658.763977,1390.709961,325.451996
0.209016,653.619995,1324.089966,309.65799
0.219013,645.331055,1259.839966,295.89502
0.229022,640.750977,1161.569946,294.95401
0.247961,624.513,1044.469971,255.71701
0.258003,620.146973,967.701965,243.501999
0.278007,604.414001,851.515015,197.356995
0.288009,596.677002,790.606018,173.475998
0.298029,587.299011,751.140991,143.001007
0.308014,584.91803,666.885986,128.074997
0.318084,576.483032,593.370972,111.891998
0.328036,566.169006,538.515991,86.566002
0.338088,558.700012,486.339996,55.5504
0.348026,553.231995,419.048981,31.766602
0.358023,548.278992,358.270996,39.345802
0.368023,540.233032,311.062012,64.612999
0.378013,533.44397,265.139984,84.248901
0.39702,522.942017,158.080994,132.076996
0.407035,516.979004,111.002998,149.481003
0.417089,511.641022,58.026802,172.146011
0.42701,502.757019,19.378,179.244003
0.437037,496.048981,-24.777901,194.524002
0.447057,487.637024,-61.700298,201.368011
0.45705,480.264984,-109.346001,214.714996
,,,
0,813.315979,2986.949951,217.097992
0.010015,817.578003,2967.439941,213.917007
0.020025,819.583984,2870.850098,237.580002
0.030023,826.162964,2778.209961,257.783997
0.040017,829.463013,2735.780029,263.135986
0.050026,831.829041,2671.269775,274.056
0.06002,838.033997,2586.939941,290.039978
0.070009,841.093018,2549.530029,289.571991
0.08004,843.929016,2512.059814,289.27298
0.090013,850.549988,2456.300049,291.359009
0.100018,853.797974,2320.429932,321.319
0.110016,855.135986,2308.700195,307.950989
0.129012,863.143982,2209.209961,303.94101
0.139018,866.713989,2108.159912,315.019012
0.149066,871.289001,2082.070068,299.594025
0.159032,875.390015,2002.290039,306.001984
0.169023,877.412964,1927.589966,307.059998
0.17902,883.013,1888.160034,294.313019
0.189027,886.226013,1769.040039,311.667999
0.199036,888.487976,1748.289917,290.194977
0.219088,896.754028,1603.72998,288.039001
0.229038,901.999023,1572.839966,264.651001
0.239077,904.165039,1554.849976,239.442001
0.249027,905.664978,1467.419922,241.570999
0.259045,910.005981,1399.75,229.928009
0.278049,917.234009,1331.25,183.589996
0.28802,919.39502,1266.970093,171.061996
0.298032,924.312012,1169.349976,174.068008
0.308038,928.096008,1134.02002,142.835999
0.318082,929.453003,1087.890015,122.078003
0.328034,932.317993,1020.509949,108.894997
0.338098,935.317993,998.804993,71.652702
0.348041,937.348999,945.171997,50.422401
0.368038,941.898987,810.240967,31.1215
0.378049,944.926025,771.125977,53.017002
0.388102,947.999023,733.694946,72.161301
0.398107,950.929993,697.054016,89.109001
0.408038,954.708008,670.472961,99.609505
0.418056,955.92395,618.185974,123.764999
0.447048,962.998962,495.362,170.355011
0.45703,963.252014,441.648987,190.278
0.467062,965.877014,412.02301,197.475006
0.477044,966.763,368.031006,211.574997
0.487043,967.741028,325.761993,223.383987
0.497035,971.010986,292.02301,229.722
0.507038,972.822998,258.97699,232.740997
0.517111,974.155029,212.720001,245.65799
0.527047,975.442017,188.136002,241.890991
0.537062,979.008972,150.753006,246.33699
0.547043,980.503052,108.423004,252.003998
0.576037,985.239014,-17.838699,262.248993
0.586055,988.664978,-33.460598,248.024002
0.596037,987.221008,-81.907898,253.188995
0.606046,990.530029,-113.582001,246.934998
,,,
0,783.643005,2947.370117,257.972015
0.010017,774.562988,2880.959961,263.363007
0.039043,761.132019,2622.189941,300.631989
0.049048,754.627991,2540.309814,313.356018
0.059085,748.359985,2464.080078,320.070007
0.069002,744.747986,2410.219971,319.19101
0.079039,740.606995,2340.25,317.983002
0.089018,734.48999,2270.540039,319.555023
0.099038,726.708008,2222.670166,313.488007
0.109072,722.731995,2139.27002,317.270996
0.119022,720.686035,2042.48999,323.04599
0.129049,711.271973,2017.620117,305.326996
0.139072,708.883972,1876.700073,324.904999
0.149045,699.453979,1821.169922,317.007019
0.159019,694.197021,1784.640015,299.737976
0.178012,681.5,1637.880005,290.987
0.188015,676.156982,1562.459961,283.311981
0.198066,671.136963,1515.830078,269.398987
0.208095,667.687988,1418.130005,268.786987
0.218013,657.18103,1388.910034,242.391998
0.228075,653.924988,1297.289917,238.055008
0.238027,649.097961,1219.949951,232.069
0.24802,644.164001,1158.180054,215.718002
0.258095,634.108032,1110.399902,193.00499
0.268031,631.117981,1041.319946,179.383987
0.278017,622.969971,985.421997,157.828995
0.288094,618.274963,920.81897,138.983002
0.298039,610.338989,857.169983,119.133003
0.308021,603.954956,806.41803,92.780098
0.318018,596.255005,746.481018,71.557205
0.33701,583.70697,641.835999,15.8157
0.34707,579.903015,580.666016,33.304199
0.357018,575.148987,528.466003,57.498898
0.367039,569.052002,477.233002,81.339996
0.377002,566.184998,420.080994,106.513
0.387008,561.692993,373.210022,124.856003
0.397087,552.119019,349.308014,128.44899
0.407045,548.427979,289.903992,151.828003
0.417055,544.067017,246.542999,164.074005
0.427004,542.148987,183.865997,188.197998
0.437021,537.437012,150.301987,191.154999
0.447022,534.062988,98.138306,208.868988
0.457021,527.159973,59.742001,211.904007
0.467019,522.198975,16.099499,221.278992
0.49603,506.802979,-119.797997,242.871002
,,,
0,780.755005,2969.72998,302.408997
0.010088,774.445984,2931,293.056
0.020021,771.601013,2819.340088,306.194977
0.03003,769.814026,2759.740234,302.483002
0.040043,764.461975,2631.890137,322.983002
0.050021,757.713989,2556.050049,321.666016
0.060047,755.639038,2482.22998,320.403992
0.070012,751.942993,2454.77002,298.400024
0.090096,742.671021,2278.52002,298.880981
0.100038,735.093018,2272.949951,269.931
0.129049,725.916992,2000.72998,265.545013
0.139017,718.164978,1963.890015,242.684998
0.149056,717.737,1860.349976,244.800995
0.15902,711.53302,1776.550049,239.923004
0.169086,709.265991,1698.330078,227.901993
0.179017,701.762024,1665.51001,202.228989
0.189012,697.600037,1575.909912,195.883011
0.19903,695.184021,1462.669922,198.996002
0.20902,689.553955,1435.449951,163.285995
0.219034,683.884949,1369.310059,146.037994
0.229082,681.791992,1291.689941,134.259995
0.239027,670.869995,1253.97998,102.241997
0.268016,657.664001,1041.800049,47.435898
0.278021,653.940002,953.460999,37.091801
0.288024,646.890015,945.552002,30.728201
0.298081,643.718994,883.208984,56.553699
0.308039,635.585999,852.751038,66.311501
0.318041,632.709045,793.408997,90.971703
0.328031,628.012024,745.484009,106.969002
0.338019,623.877991,680.234009,134.507996
0.348036,619.403992,636.39801,145.319992
0.358016,616.976013,567.265991,171.442001
0.368025,609.312012,542.455994,170.625
0.378028,608.20697,485.574982,186.561996
0.388017,603.026001,430.554016,203.569
0.397104,595.879944,392.056,206.606995
0.407023,593.837036,333.528015,222.628998
0.417032,588.463013,290.511017,226.914001
0.427038,586.190002,235.292007,235.942001
0.437036,581.165039,195.090988,239.675995
0.447028,576.945007,155.404007,235.871994
0.457054,572.210022,103.956001,241.610001
0.467022,567.549011,54.544399,245.335999
0.47702,562.739014,12.5754,244.261993
0.487024,558.005005,-35.338402,244.153
0.497038,551.733032,-69.303001,235.304993
0.507102,547.430969,-119.947998,236.479996
,,,
0,772.057983,2929.680176,295.947998
0.010073,769.848999,2840.159912,306.423004
0.019996,763.848999,2800.389893,302.973999
0.029999,758.362,2785.039795,291.359009
0.04002,757.335022,2634.079834,317.502991
0.060005,745.085022,2522.150146,312.917999
0.068983,738.836975,2446.98999,317.110992
0.079029,736.471985,2336.080078,328.424988
0.089,730.431946,2267.919922,327.158997
0.09903,722.774048,2238.929932,313.845001
0.109009,716.867981,2175.050049,307.710999
0.119026,711.096985,2112.620117,301.735992
0.129007,705.320984,2034.470093,300.652008
0.139025,695.653015,2011.929932,275.669006
0.149011,695.860046,1904.75,282.052002
0.159017,684.541016,1848.839966,274.375
0.169018,679.141968,1796.630005,259.644989
0.179014,673.825989,1730.280029,249.865997
0.189014,668.32605,1666.569946,235.839996
0.199022,663.119019,1589.890015,228.927002
0.209023,659.729004,1503.039917,222.304001
0.22803,645.664001,1403.97998,180.526001
0.238019,637.013977,1361.789917,158.983002
0.248042,631.974976,1297.02002,140.325989
0.258031,623.220032,1257.599976,112.985001
0.268012,618.615967,1171.069946,104.861
0.278014,610.26001,1122.790039,80.6287
0.288028,605.591003,1052.72998,64.4245
0.298014,597.288025,1007.369995,36.706203
0.308022,592.075012,937.35199,38.271
0.318019,586.38501,893.765991,59.605503
0.32801,580.742004,852.661011,75.925301
0.347083,571.059998,773.118042,103.951996
0.367096,561.523987,659.848999,149.291
0.377056,550.729004,649.90802,146.684006
0.387023,547.89502,588.067017,167.653992
0.397028,540.810974,562.622009,168.742004
0.407081,536.833984,503.763977,188.832001
0.417022,530.520996,462.813995,195.886002
0.427044,524.513,422.850006,204.401993
0.437094,520.179993,376.581024,212.832001
0.447083,513.139038,331.447998,219.412003
0.457008,509.001007,287.94101,225.598007
0.467091,501.239014,258.863007,221.980011
0.477016,499.100006,203.705994,229.914001
0.487058,494.928009,163.149994,231.181992
0.516087,475.507996,52.146801,221.220993
0.526021,472.64502,-3.25864,226.202988
0.536045,465.536011,-34.026398,216.951996
0.546032,461.037018,-69.535797,206.16301
0.556018,456.151001,-122.112999,211.822006
,,,
0,776.736023,2935.080078,284.316986
0.010011,775.333008,2896.640137,275.164001
0.020014,776.864014,2760.889893,299.713989
0.030036,775.215027,2700.360107,299.172028
0.04001,776.888,2599.469971,308.708008
0.049993,775.562988,2565.220215,299.946991
0.060002,777.306946,2470.669922,304.11499
0.070053,774.955994,2398.02002,305.735992
0.080015,772.616028,2330.47998,299.441986
0.100002,769.885986,2181.159912,294.750977
0.110015,770.940002,2083.550049,298.532013
0.139001,765.127991,1863.420044,283.294006
0.169073,761.05896,1652.859985,255.046997
0.189002,760.20697,1478.060059,247.094009
0.199023,757.893005,1436,222.521011
0.229023,752.897949,1242.689941,172.722
0.239028,752.892944,1158.470093,163.151001
0.268032,745.820007,979.996033,99.065498
0.298084,747.528015,786.533997,36.427299
0.318,742.575989,688.388977,58.0574
0.328027,742.537048,634.697998,81.637299
0.338003,739.688965,591.484009,98.4991
0.358012,736.796021,492.848999,138.291992
0.418009,728.822021,212.414993,218.009003
0.447007,722.807007,87.192802,235.554993
0.457022,722.347961,45.565002,238.636002
0.467014,719.372986,-0.757731,246.12001
0.497047,715.190002,-136.501999,256.763
,,,
0,995.766968,2928.800049,357.950989
0.010009,974.753052,2867.110107,358.27301
0.019998,954.855042,2737.149902,376.942993
0.030021,932.710999,2636,387.154999
0.040002,914.554016,2558.5,392.484009
0.050019,898.213013,2466.01001,394.559998
0.060022,876.422974,2437.119873,379.826019
0.070031,859.648987,2366.830078,380.016998
0.079965,842.522949,2224.649902,395.972015
0.090011,821.169983,2179.23999,386.640015
0.100062,803.76001,2118.649902,377.046997
0.110003,784.630005,2060.01001,365.298981
0.119993,764.994995,1967.52002,365.40799
0.149012,706.768005,1743.450073,345.582977
0.169015,669.055969,1644.670044,309.740021
0.179043,648.967041,1567.51001,302.332001
0.189031,629.159973,1493.52002,290.901001
0.199039,607.524963,1462.27002,262.515991
0.209017,590.63501,1379.150024,251.953003
0.219024,570.317993,1322.52002,235.547012
0.229021,553.062012,1231.459961,228.306992
0.239034,533.072021,1179.77002,202.343002
0.24903,513.650024,1128.26001,179.059998
0.259016,499.776978,1033.619995,171.662994
0.298015,420.151001,801.994995,77.3302
0.30809,405.299011,718.194031,65.689896
0.318039,384.236023,674.671997,30.8748
0.32802,371.434998,624.082031,51.973
0.338,352.876984,591.099976,64.680099
0.348077,333.60498,557.153015,81.627602
0.358036,323.197998,490.518005,116.261002
0.378054,291.325012,411.225006,148.873001
0.388044,280.975006,348.978027,179.834
0.398061,268.005005,296.57901,199.373001
0.408033,250.830002,258.576019,212.180008
0.427117,222.513,171.936996,241.863998
0.457021,177.456009,45.8937,274.740997
0.4671,158.474991,23.181398,273.457001
0.477047,144.787994,-30.6931,285.618011
0.487029,135.769989,-88.801895,303.717987
0.497026,119.143997,-123.034996,305.117004
,,,
0,1122.140015,2760.099854,369.477997
0.009016,1102.319946,2751.620117,350.996002
0.02899,1053.230103,2557.100098,363.321014
0.038988,1029.440063,2487.179932,360.260986
0.048995,1006.170044,2419.02002,354.96701
0.059055,983.663025,2353.570068,349.509003
0.069061,957.167969,2288.909912,344.367004
0.079015,932.356995,2170.099854,355.966003
0.089084,911.472961,2110.280029,344.247986
0.099069,890.351013,2036.930054,336.636993
0.109089,866.395996,1981.420044,322.762024
0.129065,821.562988,1810.26001,316.269989
0.139052,799.363037,1761.160034,298.391022
0.167993,729.363953,1545.380005,264.113007
0.178003,708.507996,1487.959961,243.759003
0.188003,682.79303,1430.390015,228.313995
0.19801,662.72699,1363.049927,209.067993
0.208063,641.281006,1283.830078,195.307007
0.218075,616.78302,1231.580078,170.861008
0.228003,596.988037,1143.959961,164.774002
0.23807,573.21698,1094.409912,135.529999
0.258083,532.034973,954.286987,100.573006
0.268003,512.930969,897.975037,71.542503
0.297005,451.356995,735.153015,32.878101
0.30701,437.752991,663.145996,72.826698
0.317113,419.005981,621.936951,88.907501
0.327018,403.290985,571.241028,113.351997
0.337086,389.070007,523.843018,130.819
0.347029,371.669006,484.605988,144.64299
0.35701,351.936981,445.013,158.834991
0.367015,337.119019,391.153992,178.331009
0.377008,321.709991,337.971008,199.456009
0.387056,303.332001,300.729004,209.762009
0.39702,289.841003,250.458984,225.003998
0.407077,276.606995,193.667999,243.885986
0.417042,261.151001,144.785004,254.556
0.427008,239.556992,122.25,252.431992
0.437081,223.453003,81.397804,255.07399
0.476018,158.783997,-92.885895,279.537994
0.48601,143.63501,-138.012009,282.631989
,,,
0,1174.079956,2981.859863,283.953979
0.010002,1155.640015,2890.320068,302.239014
0.020081,1137.150024,2849.159912,306.313019
0.030093,1121.880005,2786.439941,313.075989
0.040065,1105.219971,2680.119873,330.315002
0.050018,1087.48999,2665.929932,323.437988
0.060085,1068.580078,2522.76001,352.39801
0.070038,1052,2488.110107,350.843994
0.080072,1033.929932,2374.389893,368.66098
0.090017,1014.690063,2326.119873,366.111023
0.100015,997.893982,2276.840088,366.450989
0.110099,981.41803,2230.72998,359.388
0.129082,946.773987,2068.130127,369.044006
0.139088,930.302979,2008.450073,364.625
0.149031,912.401001,1919.090088,368.555023
0.159024,896.875,1864.550049,361.621002
0.169081,880.908997,1796.079956,359.018005
0.179017,860.261963,1744.609985,350.10498
0.199096,826.395996,1616.449951,335.159973
0.209033,811.494995,1541.849976,330.878998
0.219006,794.330017,1497.339966,314.069977
0.229092,777.187012,1452.919922,295.821991
